Descartes Systems Group Inc|DSGX|Next Earnings Date|Sep 09 2020
Destination Maternity Corporation|DESTQ|industry|Retail (Apparel)
Destination Maternity Corporation|DESTQ|sector|Services
Destination Maternity Corporation|DESTQ|price|0.02
Destination Maternity Corporation|DESTQ|Prev. Close|0.02
Destination Maternity Corporation|DESTQ|Day's Range|0.02 - 0.02
Destination Maternity Corporation|DESTQ|Revenue|84.9M
Destination Maternity Corporation|DESTQ|Open|0.02
Destination Maternity Corporation|DESTQ|52 wk Range|0.01 - 0.93
Destination Maternity Corporation|DESTQ|EPS| - 1
Destination Maternity Corporation|DESTQ|Volume|33662
Destination Maternity Corporation|DESTQ|Market Cap|284.5K
Destination Maternity Corporation|DESTQ|Dividend (Yield)|N/A (N/A)
Destination Maternity Corporation|DESTQ|Average Vol. (3m)|48190
Destination Maternity Corporation|DESTQ|P/E Ratio|N/A
Destination Maternity Corporation|DESTQ|Beta|0.03
Destination Maternity Corporation|DESTQ|1-Year Change| - 97.5%
Destination Maternity Corporation|DESTQ|Shares Outstanding|14225183
Destination Maternity Corporation|DESTQ|Next Earnings Date|Aug 27 2020
Destination XL Group Inc|DXLG|industry|Retail (Apparel)
Destination XL Group Inc|DXLG|sector|Services
Destination XL Group Inc|DXLG|price|0.298
Destination XL Group Inc|DXLG|Prev. Close|0.298
Destination XL Group Inc|DXLG|Day's Range|0.29 - 0.326
Destination XL Group Inc|DXLG|Revenue|418.3M
Destination XL Group Inc|DXLG|Open|0.325
Destination XL Group Inc|DXLG|52 wk Range|0.22 - 1.9
Destination XL Group Inc|DXLG|EPS| - 0.92
Destination XL Group Inc|DXLG|Volume|2866027
Destination XL Group Inc|DXLG|Market Cap|15.23M
Destination XL Group Inc|DXLG|Dividend (Yield)|N/A (N/A)
Destination XL Group Inc|DXLG|Average Vol. (3m)|3047746
Destination XL Group Inc|DXLG|P/E Ratio|N/A
Destination XL Group Inc|DXLG|Beta|1.69
Destination XL Group Inc|DXLG|1-Year Change| - 81.38%
Destination XL Group Inc|DXLG|Shares Outstanding|51077856
Destination XL Group Inc|DXLG|Next Earnings Date|Aug 27 2020
Deswell Industries Inc|DSWL|industry|Fabricated Plastic & Rubber
Deswell Industries Inc|DSWL|sector|Basic Materials
Deswell Industries Inc|DSWL|price|2.460
Deswell Industries Inc|DSWL|Prev. Close|2.46
Deswell Industries Inc|DSWL|Day's Range|2.46 - 2.48
Deswell Industries Inc|DSWL|Revenue|65.37M
Deswell Industries Inc|DSWL|Open|2.47
Deswell Industries Inc|DSWL|52 wk Range|2.1 - 3.09
Deswell Industries Inc|DSWL|EPS| - 0.08
Deswell Industries Inc|DSWL|Volume|1285
Deswell Industries Inc|DSWL|Market Cap|39.08M
Deswell Industries Inc|DSWL|Dividend (Yield)|0.18 (7.51%)
Deswell Industries Inc|DSWL|Average Vol. (3m)|13399
Deswell Industries Inc|DSWL|P/E Ratio|N/A
Deswell Industries Inc|DSWL|Beta|0.52
Deswell Industries Inc|DSWL|1-Year Change| - 7.76%
Deswell Industries Inc|DSWL|Shares Outstanding|15885239
Deswell Industries Inc|DSWL|Next Earnings Date|Aug 28 2020
Devon Energy Corporation|DVN|industry|Oil & Gas Operations
Devon Energy Corporation|DVN|sector|Energy
Devon Energy Corporation|DVN|price|12.12
Devon Energy Corporation|DVN|Prev. Close|12.12
Devon Energy Corporation|DVN|Day's Range|11.58 - 12.12
Devon Energy Corporation|DVN|Revenue|5.55B
Devon Energy Corporation|DVN|Open|11.77
Devon Energy Corporation|DVN|52 wk Range|4.7 - 28.41
Devon Energy Corporation|DVN|EPS| - 6.05
Devon Energy Corporation|DVN|Volume|4218075
Devon Energy Corporation|DVN|Market Cap|4.64B
Devon Energy Corporation|DVN|Dividend (Yield)|0.44 (3.72%)
Devon Energy Corporation|DVN|Average Vol. (3m)|9659548
Devon Energy Corporation|DVN|P/E Ratio|N/A
Devon Energy Corporation|DVN|Beta|3.37
Devon Energy Corporation|DVN|1-Year Change| - 46.23%
Devon Energy Corporation|DVN|Shares Outstanding|382800000
Devon Energy Corporation|DVN|Next Earnings Date|Nov 10 2020
DexCom Inc|DXCM|industry|Medical Equipment & Supplies
DexCom Inc|DXCM|sector|Healthcare
DexCom Inc|DXCM|price|425.16
DexCom Inc|DXCM|Prev. Close|425.16
DexCom Inc|DXCM|Day's Range|423.1 - 440.45
DexCom Inc|DXCM|Revenue|1.72B
DexCom Inc|DXCM|Open|436.5
DexCom Inc|DXCM|52 wk Range|138.28 - 456.23
DexCom Inc|DXCM|EPS|2.19
DexCom Inc|DXCM|Volume|474553
DexCom Inc|DXCM|Market Cap|40.71B
DexCom Inc|DXCM|Dividend (Yield)|N/A (N/A)
DexCom Inc|DXCM|Average Vol. (3m)|1119736
DexCom Inc|DXCM|P/E Ratio|194.58
DexCom Inc|DXCM|Beta|0.85
DexCom Inc|DXCM|1-Year Change|159.75%
DexCom Inc|DXCM|Shares Outstanding|95742207
DexCom Inc|DXCM|Next Earnings Date|Nov 04 2020
Diamond Hill Investment Group Inc|DHIL|industry|Investment Services
Diamond Hill Investment Group Inc|DHIL|sector|Financial
Diamond Hill Investment Group Inc|DHIL|price|123.65
Diamond Hill Investment Group Inc|DHIL|Prev. Close|123.65
Diamond Hill Investment Group Inc|DHIL|Day's Range|122.5 - 125.17
Diamond Hill Investment Group Inc|DHIL|Revenue|130.68M
Diamond Hill Investment Group Inc|DHIL|Open|122.75
Diamond Hill Investment Group Inc|DHIL|52 wk Range|78.5 - 148
Diamond Hill Investment Group Inc|DHIL|EPS|11.59
Diamond Hill Investment Group Inc|DHIL|Volume|8461
Diamond Hill Investment Group Inc|DHIL|Market Cap|397.41M
Diamond Hill Investment Group Inc|DHIL|Dividend (Yield)|N/A (N/A)
Diamond Hill Investment Group Inc|DHIL|Average Vol. (3m)|15246
Diamond Hill Investment Group Inc|DHIL|P/E Ratio|10.67
Diamond Hill Investment Group Inc|DHIL|Beta|1.09
Diamond Hill Investment Group Inc|DHIL|1-Year Change| - 4.21%
Diamond Hill Investment Group Inc|DHIL|Shares Outstanding|3213987
Diamond Hill Investment Group Inc|DHIL|Next Earnings Date|Oct 22 2020
Diamond Offshore Drilling Inc|DOFSQ|industry|Oil Well Services & Equipment
Diamond Offshore Drilling Inc|DOFSQ|sector|Energy
Diamond Offshore Drilling Inc|DOFSQ|price|0.21
Diamond Offshore Drilling Inc|DOFSQ|Prev. Close|0.21
Diamond Offshore Drilling Inc|DOFSQ|Day's Range|0.21 - 0.24
Diamond Offshore Drilling Inc|DOFSQ|Revenue|747.11M
Diamond Offshore Drilling Inc|DOFSQ|Open|0.21
Diamond Offshore Drilling Inc|DOFSQ|52 wk Range|0.21 - 8.79
Diamond Offshore Drilling Inc|DOFSQ|EPS| - 2.49
Diamond Offshore Drilling Inc|DOFSQ|Volume|295556
Diamond Offshore Drilling Inc|DOFSQ|Market Cap|28.97M
Diamond Offshore Drilling Inc|DOFSQ|Dividend (Yield)|N/A (N/A)
Diamond Offshore Drilling Inc|DOFSQ|Average Vol. (3m)|453934
Diamond Offshore Drilling Inc|DOFSQ|P/E Ratio|N/A
Diamond Offshore Drilling Inc|DOFSQ|Beta|1.01
Diamond Offshore Drilling Inc|DOFSQ|1-Year Change| - 96.4%
Diamond Offshore Drilling Inc|DOFSQ|Shares Outstanding|137944059
Diamond Offshore Drilling Inc|DOFSQ|Next Earnings Date|Aug 17 2020
Digi International Inc|DGII|industry|Computer Hardware
Digi International Inc|DGII|sector|Technology
Digi International Inc|DGII|price|13.83
Digi International Inc|DGII|Prev. Close|13.83
Digi International Inc|DGII|Day's Range|13.4 - 13.91
Digi International Inc|DGII|Revenue|271.07M
Digi International Inc|DGII|Open|13.47
Digi International Inc|DGII|52 wk Range|6.2 - 18.99
Digi International Inc|DGII|EPS|0.21
Digi International Inc|DGII|Volume|195816
Digi International Inc|DGII|Market Cap|401.57M
Digi International Inc|DGII|Dividend (Yield)|N/A (N/A)
Digi International Inc|DGII|Average Vol. (3m)|159792
Digi International Inc|DGII|P/E Ratio|64.42
Digi International Inc|DGII|Beta|1.86
Digi International Inc|DGII|1-Year Change|5.25%
Digi International Inc|DGII|Shares Outstanding|29035870
Digi International Inc|DGII|Next Earnings Date|Nov 11 2020
Digimarc Corporation|DMRC|industry|Software & Programming
Digimarc Corporation|DMRC|sector|Technology
Digimarc Corporation|DMRC|price|15.15
Digimarc Corporation|DMRC|Prev. Close|15.15
Digimarc Corporation|DMRC|Day's Range|14.96 - 15.32
Digimarc Corporation|DMRC|Revenue|23.84M
Digimarc Corporation|DMRC|Open|14.96
Digimarc Corporation|DMRC|52 wk Range|9.96 - 46.34
Digimarc Corporation|DMRC|EPS| - 2.73
Digimarc Corporation|DMRC|Volume|36180
Digimarc Corporation|DMRC|Market Cap|191.76M
Digimarc Corporation|DMRC|Dividend (Yield)|N/A (N/A)
Digimarc Corporation|DMRC|Average Vol. (3m)|108510
Digimarc Corporation|DMRC|P/E Ratio|N/A
Digimarc Corporation|DMRC|Beta|1.1
Digimarc Corporation|DMRC|1-Year Change| - 62.87%
Digimarc Corporation|DMRC|Shares Outstanding|12657450
Digimarc Corporation|DMRC|Next Earnings Date|Oct 28 2020
Digirad Corp|DRAD|industry|Healthcare Facilities
Digirad Corp|DRAD|sector|Healthcare
Digirad Corp|DRAD|price|2.79
Digirad Corp|DRAD|Prev. Close|2.79
Digirad Corp|DRAD|Day's Range|2.74 - 2.82
Digirad Corp|DRAD|Revenue|119.13M
Digirad Corp|DRAD|Open|2.77
Digirad Corp|DRAD|52 wk Range|1.99 - 8.84
Digirad Corp|DRAD|EPS| - 3.55
Digirad Corp|DRAD|Volume|176268
Digirad Corp|DRAD|Market Cap|13.11M
Digirad Corp|DRAD|Dividend (Yield)|N/A (N/A)
Digirad Corp|DRAD|Average Vol. (3m)|549482
Digirad Corp|DRAD|P/E Ratio|N/A
Digirad Corp|DRAD|Beta|0.48
Digirad Corp|DRAD|1-Year Change| - 37.89%
Digirad Corp|DRAD|Shares Outstanding|4698201
Digirad Corp|DRAD|Next Earnings Date|Oct 30 2020
Digital Ally Inc|DGLY|industry|Communications Equipment
Digital Ally Inc|DGLY|sector|Technology
Digital Ally Inc|DGLY|price|2.230
Digital Ally Inc|DGLY|Prev. Close|2.23
Digital Ally Inc|DGLY|Day's Range|2.1 - 2.48
Digital Ally Inc|DGLY|Revenue|10.32M
Digital Ally Inc|DGLY|Open|2.43
Digital Ally Inc|DGLY|52 wk Range|0.64 - 7.06
Digital Ally Inc|DGLY|EPS| - 0.74
Digital Ally Inc|DGLY|Volume|2542737
Digital Ally Inc|DGLY|Market Cap|59.28M
Digital Ally Inc|DGLY|Dividend (Yield)|N/A (N/A)
Digital Ally Inc|DGLY|Average Vol. (3m)|8472263
Digital Ally Inc|DGLY|P/E Ratio|N/A
Digital Ally Inc|DGLY|Beta|0.72
Digital Ally Inc|DGLY|1-Year Change|112.38%
Digital Ally Inc|DGLY|Shares Outstanding|26581600
Digital Ally Inc|DGLY|Next Earnings Date|Nov 11 2020
Dillards Inc|DDS|industry|Retail (Department & Discount)
Dillards Inc|DDS|sector|Services
Dillards Inc|DDS|price|29.42
Dillards Inc|DDS|Prev. Close|29.42
Dillards Inc|DDS|Day's Range|29.05 - 31.93
Dillards Inc|DDS|Revenue|5.67B
Dillards Inc|DDS|Open|30.54
Dillards Inc|DDS|52 wk Range|21.62 - 84.47
Dillards Inc|DDS|EPS| - 5.56
Dillards Inc|DDS|Volume|2054002
Dillards Inc|DDS|Market Cap|683.43M
Dillards Inc|DDS|Dividend (Yield)|0.60 (2.22%)
Dillards Inc|DDS|Average Vol. (3m)|784935
Dillards Inc|DDS|P/E Ratio|N/A
Dillards Inc|DDS|Beta|0.91
Dillards Inc|DDS|1-Year Change| - 46.81%
Dillards Inc|DDS|Shares Outstanding|23230027
Dillards Inc|DDS|Next Earnings Date|Nov 05 2020
Dime Community Bancshares Inc|DCOM|industry|Regional Banks
Dime Community Bancshares Inc|DCOM|sector|Financial
Dime Community Bancshares Inc|DCOM|price|13.35
Dime Community Bancshares Inc|DCOM|Prev. Close|13.35
Dime Community Bancshares Inc|DCOM|Day's Range|13.11 - 13.51
Dime Community Bancshares Inc|DCOM|Revenue|130.17M
Dime Community Bancshares Inc|DCOM|Open|13.17
Dime Community Bancshares Inc|DCOM|52 wk Range|11.35 - 22.5
Dime Community Bancshares Inc|DCOM|EPS|0.92
Dime Community Bancshares Inc|DCOM|Volume|166535
Dime Community Bancshares Inc|DCOM|Market Cap|441.32M
Dime Community Bancshares Inc|DCOM|Dividend (Yield)|0.56 (4.20%)
Dime Community Bancshares Inc|DCOM|Average Vol. (3m)|248373
Dime Community Bancshares Inc|DCOM|P/E Ratio|14.52
Dime Community Bancshares Inc|DCOM|Beta|1.05
Dime Community Bancshares Inc|DCOM|1-Year Change| - 34.04%
Dime Community Bancshares Inc|DCOM|Shares Outstanding|33057426
Dime Community Bancshares Inc|DCOM|Next Earnings Date|Oct 22 2020
Diodes Incorporated|DIOD|industry|Semiconductors
Diodes Incorporated|DIOD|sector|Technology
Diodes Incorporated|DIOD|price|51.89
Diodes Incorporated|DIOD|Prev. Close|51.89
Diodes Incorporated|DIOD|Day's Range|51.32 - 52
Diodes Incorporated|DIOD|Revenue|1.19B
Diodes Incorporated|DIOD|Open|51.83
Diodes Incorporated|DIOD|52 wk Range|31.52 - 59.7
Diodes Incorporated|DIOD|EPS|2.42
Diodes Incorporated|DIOD|Volume|290335
Diodes Incorporated|DIOD|Market Cap|2.69B
Diodes Incorporated|DIOD|Dividend (Yield)|N/A (N/A)
Diodes Incorporated|DIOD|Average Vol. (3m)|255883
Diodes Incorporated|DIOD|P/E Ratio|21.44
Diodes Incorporated|DIOD|Beta|1.25
Diodes Incorporated|DIOD|1-Year Change|38.01%
Diodes Incorporated|DIOD|Shares Outstanding|51831464
Diodes Incorporated|DIOD|Next Earnings Date|Nov 10 2020
Discover Financial Services|DFS|industry|Consumer Financial Services
Discover Financial Services|DFS|sector|Financial
Discover Financial Services|DFS|price|54.30
Discover Financial Services|DFS|Prev. Close|54.3
Discover Financial Services|DFS|Day's Range|52.62 - 54.87
Discover Financial Services|DFS|Revenue|6.62B
Discover Financial Services|DFS|Open|52.95
Discover Financial Services|DFS|52 wk Range|23.27 - 87.43
Discover Financial Services|DFS|EPS|3.17
Discover Financial Services|DFS|Volume|1521227
Discover Financial Services|DFS|Market Cap|16.64B
Discover Financial Services|DFS|Dividend (Yield)|1.76 (3.29%)
Discover Financial Services|DFS|Average Vol. (3m)|4640944
Discover Financial Services|DFS|P/E Ratio|17.13
Discover Financial Services|DFS|Beta|1.91
Discover Financial Services|DFS|1-Year Change| - 32.42%
Discover Financial Services|DFS|Shares Outstanding|306421150
Discover Financial Services|DFS|Next Earnings Date|Oct 27 2020
Discovery Inc Class A|DISCA|industry|Motion Pictures
Discovery Inc Class A|DISCA|sector|Services
Discovery Inc Class A|DISCA|price|22.62
Discovery Inc Class A|DISCA|Prev. Close|22.62
Discovery Inc Class A|DISCA|Day's Range|21.85 - 22.73
Discovery Inc Class A|DISCA|Revenue|10.78B
Discovery Inc Class A|DISCA|Open|21.93
Discovery Inc Class A|DISCA|52 wk Range|17.12 - 33.66
Discovery Inc Class A|DISCA|EPS|1.98
Discovery Inc Class A|DISCA|Volume|2470147
Discovery Inc Class A|DISCA|Market Cap|11.47B
Discovery Inc Class A|DISCA|Dividend (Yield)|N/A (N/A)
Discovery Inc Class A|DISCA|Average Vol. (3m)|4591526
Discovery Inc Class A|DISCA|P/E Ratio|11.43
Discovery Inc Class A|DISCA|Beta|1.44
Discovery Inc Class A|DISCA|1-Year Change| - 19.07%
Discovery Inc Class A|DISCA|Shares Outstanding|506888843
Discovery Inc Class A|DISCA|Next Earnings Date|Nov 05 2020
Discovery Communications B Inc|DISCB|industry|Motion Pictures
Discovery Communications B Inc|DISCB|sector|Services
Discovery Communications B Inc|DISCB|price|39.75
Discovery Communications B Inc|DISCB|Prev. Close|39.75
Discovery Communications B Inc|DISCB|Day's Range|39.75 - 39.75
Discovery Communications B Inc|DISCB|Revenue|10.78B
Discovery Communications B Inc|DISCB|Open|39.75
Discovery Communications B Inc|DISCB|52 wk Range|24.8 - 103
Discovery Communications B Inc|DISCB|EPS|1.98
Discovery Communications B Inc|DISCB|Volume|N/A
Discovery Communications B Inc|DISCB|Market Cap|20.15B
Discovery Communications B Inc|DISCB|Dividend (Yield)|N/A (N/A)
Discovery Communications B Inc|DISCB|Average Vol. (3m)|1467
Discovery Communications B Inc|DISCB|P/E Ratio|11.43
Discovery Communications B Inc|DISCB|Beta|1.44
Discovery Communications B Inc|DISCB|1-Year Change|16.91%
Discovery Communications B Inc|DISCB|Shares Outstanding|506888843
Discovery Communications B Inc|DISCB|Next Earnings Date|Nov 05 2020
Discovery Communications C Inc|DISCK|industry|Motion Pictures
Discovery Communications C Inc|DISCK|sector|Services
Discovery Communications C Inc|DISCK|price|20.76
Discovery Communications C Inc|DISCK|Prev. Close|20.76
Discovery Communications C Inc|DISCK|Day's Range|20.09 - 20.91
Discovery Communications C Inc|DISCK|Revenue|10.78B
Discovery Communications C Inc|DISCK|Open|20.26
Discovery Communications C Inc|DISCK|52 wk Range|15.43 - 31.2
Discovery Communications C Inc|DISCK|EPS|1.98
Discovery Communications C Inc|DISCK|Volume|2353265
Discovery Communications C Inc|DISCK|Market Cap|10.52B
Discovery Communications C Inc|DISCK|Dividend (Yield)|N/A (N/A)
Discovery Communications C Inc|DISCK|Average Vol. (3m)|2388566
Discovery Communications C Inc|DISCK|P/E Ratio|11.43
Discovery Communications C Inc|DISCK|Beta|1.44
Discovery Communications C Inc|DISCK|1-Year Change| - 20.46%
Discovery Communications C Inc|DISCK|Shares Outstanding|506888843
Discovery Communications C Inc|DISCK|Next Earnings Date|Nov 05 2020
DISH Network Corporation|DISH|industry|Broadcasting & Cable TV
DISH Network Corporation|DISH|sector|Services
DISH Network Corporation|DISH|price|34.67
DISH Network Corporation|DISH|Prev. Close|34.67
DISH Network Corporation|DISH|Day's Range|34.36 - 35.1
DISH Network Corporation|DISH|Revenue|12.81B
DISH Network Corporation|DISH|Open|35.02
DISH Network Corporation|DISH|52 wk Range|17.09 - 42.62
DISH Network Corporation|DISH|EPS|2.26
DISH Network Corporation|DISH|Volume|1663552
DISH Network Corporation|DISH|Market Cap|18.19B
DISH Network Corporation|DISH|Dividend (Yield)|N/A (N/A)
DISH Network Corporation|DISH|Average Vol. (3m)|3182225
DISH Network Corporation|DISH|P/E Ratio|15.34
DISH Network Corporation|DISH|Beta|1.74
DISH Network Corporation|DISH|1-Year Change|8.48%
DISH Network Corporation|DISH|Shares Outstanding|524560868
DISH Network Corporation|DISH|Next Earnings Date|Nov 04 2020
Diversicare Healthcare Services Inc|DVCR|industry|Healthcare Facilities
Diversicare Healthcare Services Inc|DVCR|sector|Healthcare
Diversicare Healthcare Services Inc|DVCR|price|2.00
Diversicare Healthcare Services Inc|DVCR|Prev. Close|1.55
Diversicare Healthcare Services Inc|DVCR|Day's Range|2 - 2
Diversicare Healthcare Services Inc|DVCR|Revenue|595.01M
Diversicare Healthcare Services Inc|DVCR|Open|2
Diversicare Healthcare Services Inc|DVCR|52 wk Range|0.75 - 3.18
Diversicare Healthcare Services Inc|DVCR|EPS| - 4.08
Diversicare Healthcare Services Inc|DVCR|Volume|N/A
Diversicare Healthcare Services Inc|DVCR|Market Cap|13.69M
Diversicare Healthcare Services Inc|DVCR|Dividend (Yield)|0.22 (11.00%)
Diversicare Healthcare Services Inc|DVCR|Average Vol. (3m)|3324
Diversicare Healthcare Services Inc|DVCR|P/E Ratio|N/A
Diversicare Healthcare Services Inc|DVCR|Beta|1.09
Diversicare Healthcare Services Inc|DVCR|1-Year Change| - 38.08%
Diversicare Healthcare Services Inc|DVCR|Shares Outstanding|6842738
Diversicare Healthcare Services Inc|DVCR|Next Earnings Date|Oct 29 2020
Dmc Global Inc|BOOM|industry|Iron & Steel
Dmc Global Inc|BOOM|sector|Basic Materials
Dmc Global Inc|BOOM|price|33.99
Dmc Global Inc|BOOM|Prev. Close|33.99
Dmc Global Inc|BOOM|Day's Range|32.55 - 34.16
Dmc Global Inc|BOOM|Revenue|303.22M
Dmc Global Inc|BOOM|Open|33.17
Dmc Global Inc|BOOM|52 wk Range|20.15 - 54.11
Dmc Global Inc|BOOM|EPS| - 0.03
Dmc Global Inc|BOOM|Volume|78052
Dmc Global Inc|BOOM|Market Cap|502.01M
Dmc Global Inc|BOOM|Dividend (Yield)|0.4 (2.25%)
Dmc Global Inc|BOOM|Average Vol. (3m)|155984
Dmc Global Inc|BOOM|P/E Ratio|N/A
Dmc Global Inc|BOOM|Beta|1.15
Dmc Global Inc|BOOM|1-Year Change| - 25.1%
Dmc Global Inc|BOOM|Shares Outstanding|14769263
Dmc Global Inc|BOOM|Next Earnings Date|Oct 22 2020
DNB Financial Corp|DNBF|industry|Regional Banks
DNB Financial Corp|DNBF|sector|Financial
DNB Financial Corp|DNBF|price|46.19
DNB Financial Corp|DNBF|Prev. Close|47.66
DNB Financial Corp|DNBF|Day's Range|46.01 - 47.53
DNB Financial Corp|DNBF|Revenue|N/A
DNB Financial Corp|DNBF|Open|47.31
DNB Financial Corp|DNBF|52 wk Range|40.35 - 48.22
DNB Financial Corp|DNBF|EPS|2.55
DNB Financial Corp|DNBF|Volume|N/A
DNB Financial Corp|DNBF|Market Cap|200.36M
DNB Financial Corp|DNBF|Dividend (Yield)|0.28 (0.59%)
DNB Financial Corp|DNBF|Average Vol. (3m)|134642
DNB Financial Corp|DNBF|P/E Ratio|18.15
DNB Financial Corp|DNBF|Beta|0.9
DNB Financial Corp|DNBF|1-Year Change|9.07%
DNB Financial Corp|DNBF|Shares Outstanding|4337803
DNB Financial Corp|DNBF|Next Earnings Date|Aug 17 2020
Dollar Tree Inc|DLTR|industry|Retail (Department & Discount)
Dollar Tree Inc|DLTR|sector|Services
Dollar Tree Inc|DLTR|price|98.84
Dollar Tree Inc|DLTR|Prev. Close|98.84
Dollar Tree Inc|DLTR|Day's Range|96.74 - 99.64
Dollar Tree Inc|DLTR|Revenue|24.09B
Dollar Tree Inc|DLTR|Open|97.21
Dollar Tree Inc|DLTR|52 wk Range|60.41 - 119.71
Dollar Tree Inc|DLTR|EPS|3.39
Dollar Tree Inc|DLTR|Volume|1864149
Dollar Tree Inc|DLTR|Market Cap|23.45B
Dollar Tree Inc|DLTR|Dividend (Yield)|N/A (N/A)
Dollar Tree Inc|DLTR|Average Vol. (3m)|2467862
Dollar Tree Inc|DLTR|P/E Ratio|29.13
Dollar Tree Inc|DLTR|Beta|0.64
Dollar Tree Inc|DLTR|1-Year Change|5.47%
Dollar Tree Inc|DLTR|Shares Outstanding|237232394
Dollar Tree Inc|DLTR|Next Earnings Date|Aug 27 2020
Dominion Energy Inc|D|industry|Electric Utilities
Dominion Energy Inc|D|sector|Utilities
Dominion Energy Inc|D|price|78.85
Dominion Energy Inc|D|Prev. Close|78.85
Dominion Energy Inc|D|Day's Range|78.62 - 79.47
Dominion Energy Inc|D|Revenue|16.83B
Dominion Energy Inc|D|Open|79.29
Dominion Energy Inc|D|52 wk Range|57.79 - 90.89
Dominion Energy Inc|D|EPS|0.65
Dominion Energy Inc|D|Volume|2067333
Dominion Energy Inc|D|Market Cap|66.27B
Dominion Energy Inc|D|Dividend (Yield)|3.76 (4.74%)
Dominion Energy Inc|D|Average Vol. (3m)|4522328
Dominion Energy Inc|D|P/E Ratio|121.78
Dominion Energy Inc|D|Beta|0.4
Dominion Energy Inc|D|1-Year Change|2.59%
Dominion Energy Inc|D|Shares Outstanding|840410577
Dominion Energy Inc|D|Next Earnings Date|Nov 02 2020
Donegal Group A Inc|DGICA|industry|Insurance (Prop. & Casualty)
Donegal Group A Inc|DGICA|sector|Financial
Donegal Group A Inc|DGICA|price|14.50
Donegal Group A Inc|DGICA|Prev. Close|14.5
Donegal Group A Inc|DGICA|Day's Range|14.44 - 14.9
Donegal Group A Inc|DGICA|Revenue|782.76M
Donegal Group A Inc|DGICA|Open|14.85
Donegal Group A Inc|DGICA|52 wk Range|11.33 - 16.19
Donegal Group A Inc|DGICA|EPS|1.57
Donegal Group A Inc|DGICA|Volume|38467
Donegal Group A Inc|DGICA|Market Cap|422.1M
Donegal Group A Inc|DGICA|Dividend (Yield)|0.60 (4.00%)
Donegal Group A Inc|DGICA|Average Vol. (3m)|37316
Donegal Group A Inc|DGICA|P/E Ratio|9.22
Donegal Group A Inc|DGICA|Beta|0.01
Donegal Group A Inc|DGICA|1-Year Change| - 2.88%
Donegal Group A Inc|DGICA|Shares Outstanding|29110628
Donegal Group A Inc|DGICA|Next Earnings Date|Nov 03 2020
Donegal Group B Inc|DGICB|industry|Insurance (Prop. & Casualty)
Donegal Group B Inc|DGICB|sector|Financial
Donegal Group B Inc|DGICB|price|12.40
Donegal Group B Inc|DGICB|Prev. Close|12.4
Donegal Group B Inc|DGICB|Day's Range|11.91 - 12.4
Donegal Group B Inc|DGICB|Revenue|782.76M
Donegal Group B Inc|DGICB|Open|11.91
Donegal Group B Inc|DGICB|52 wk Range|10.51 - 14.62
Donegal Group B Inc|DGICB|EPS|1.57
Donegal Group B Inc|DGICB|Volume|N/A
Donegal Group B Inc|DGICB|Market Cap|360.89M
Donegal Group B Inc|DGICB|Dividend (Yield)|0.53 (4.28%)
Donegal Group B Inc|DGICB|Average Vol. (3m)|1084
Donegal Group B Inc|DGICB|P/E Ratio|9.22
Donegal Group B Inc|DGICB|Beta|0.01
Donegal Group B Inc|DGICB|1-Year Change| - 12.06%
Donegal Group B Inc|DGICB|Shares Outstanding|29110628
Donegal Group B Inc|DGICB|Next Earnings Date|Nov 03 2020
Dorchester Minerals LP|DMLP|industry|Oil & Gas - Integrated
Dorchester Minerals LP|DMLP|sector|Energy
Dorchester Minerals LP|DMLP|price|11.97
Dorchester Minerals LP|DMLP|Prev. Close|11.97
Dorchester Minerals LP|DMLP|Day's Range|11.84 - 12.17
Dorchester Minerals LP|DMLP|Revenue|61.44M
Dorchester Minerals LP|DMLP|Open|11.85
Dorchester Minerals LP|DMLP|52 wk Range|8.52 - 21.46
Dorchester Minerals LP|DMLP|EPS|0.98
Dorchester Minerals LP|DMLP|Volume|64098
Dorchester Minerals LP|DMLP|Market Cap|415.12M
Dorchester Minerals LP|DMLP|Dividend (Yield)|1.56 (13.20%)
Dorchester Minerals LP|DMLP|Average Vol. (3m)|77916
Dorchester Minerals LP|DMLP|P/E Ratio|12.2
Dorchester Minerals LP|DMLP|Beta|1.47
Dorchester Minerals LP|DMLP|1-Year Change| - 31.68%
Dorchester Minerals LP|DMLP|Shares Outstanding|34679774
Dorchester Minerals LP|DMLP|Next Earnings Date|Oct 29 2020
Dorman Products Inc|DORM|industry|Auto & Truck Parts
Dorman Products Inc|DORM|sector|Consumer Cyclical
Dorman Products Inc|DORM|price|83.56
Dorman Products Inc|DORM|Prev. Close|83.56
Dorman Products Inc|DORM|Day's Range|81.91 - 84.11
Dorman Products Inc|DORM|Revenue|984.28M
Dorman Products Inc|DORM|Open|83.05
Dorman Products Inc|DORM|52 wk Range|44.49 - 86.98
Dorman Products Inc|DORM|EPS|2.33
Dorman Products Inc|DORM|Volume|109267
Dorman Products Inc|DORM|Market Cap|2.71B
Dorman Products Inc|DORM|Dividend (Yield)|N/A (N/A)
Dorman Products Inc|DORM|Average Vol. (3m)|159810
Dorman Products Inc|DORM|P/E Ratio|35.93
Dorman Products Inc|DORM|Beta|0.85
Dorman Products Inc|DORM|1-Year Change|13.64%
Dorman Products Inc|DORM|Shares Outstanding|32439313
Dorman Products Inc|DORM|Next Earnings Date|Oct 22 2020
Dover Corporation|DOV|industry|Misc. Fabricated Products
